Latitude,Longitude,Elevation,Slope,Temperature,Radar,Illumination,Hazard_Score,Ice_Probability,CPR,DOP,S1,S2,S3,S4
-87.81842,329.76945,-2417.98,16.142,176.53,0.6264,85.34,41.52,0.7722,1.6474,0.1679,1.6264,0.1313,0.1513,-0.1856
-86.12688,112.35699,-2883.04,6.948,169.45,0.4946,57.08,35.96,0.6847,1.4949,0.1847,1.4946,0.1623,-0.0709,0.2118
-89.82581,353.60305,-1848.13,10.218,194.97,0.3768,65.13,40.89,0.5039,1.1798,0.2034,1.3768,0.0707,-0.1033,-0.2506
-86.73871,347.17212,-1438.21,12.112,194.65,0.5465,128.96,37.87,0.57,1.3591,0.1973,1.5465,-0.0797,0.1371,0.2608
-85.88436,51.32566,-1960.88,11.926,188.84,0.3854,128.61,43.08,0.4921,1.1623,0.2408,1.3854,0.1506,0.1964,-0.2237
-89.16,257.37275,-2595.62,16.522,166.87,0.4829,0.0,47.26,0.7736,1.6531,0.1245,1.4829,-0.0481,-0.0864,-0.1558
-89.26568,216.28976,-2152.54,9.252,179.95,0.4839,99.51,39.26,0.5391,1.2723,0.2005,1.4839,0.0745,-0.0958,0.2717
-85.696,248.63295,-2737.25,12.163,189.6,0.5625,58.07,37.66,0.7565,1.592,0.136,1.5625,0.0995,0.0477,0.1817
-85.88438,34.62876,-1342.69,15.829,191.01,0.4456,148.44,40.07,0.4254,1.0365,0.2772,1.4456,-0.1793,0.1311,0.3335
-87.30529,67.88163,-2246.44,6.61,153.14,0.5866,62.45,28.49,0.7867,1.6373,0.1562,1.5866,0.0711,0.0786,0.2239
-85.904,27.58992,-1499.51,13.094,204.1,0.3487,117.83,39.14,0.4166,1.1602,0.2437,1.3487,0.1739,0.1734,-0.2184
-89.53622,217.48831,-2594.66,10.046,174.58,0.603,24.89,40.31,0.6858,1.5529,0.176,1.603,-0.0683,0.099,0.2553
-88.02759,355.17279,-1475.41,5.551,189.96,0.3712,137.68,36.19,0.6058,1.4203,0.1939,1.3712,-0.0885,-0.0636,-0.2425
-86.31101,241.91443,-2877.79,13.803,178.69,0.5219,0.0,51.91,0.7617,1.5794,0.1209,1.5219,0.0912,0.1008,-0.124
-88.71274,255.87415,-2864.09,18.238,173.72,0.6084,0.0,59.56,0.9361,1.8258,0.0758,1.6084,-0.0543,0.0253,-0.1062
-86.23836,354.45061,-1852.65,15.848,189.3,0.2863,106.6,40.24,0.53,1.3029,0.1945,1.2863,0.1101,0.0503,0.219
-87.47911,244.08416,-2682.66,11.165,169.52,0.5982,23.24,48.71,0.7429,1.6339,0.1707,1.5982,-0.1294,0.1063,-0.2152
-86.24867,14.46537,-1603.53,14.675,184.65,0.4187,195.87,45.51,0.5869,1.3458,0.2315,1.4187,-0.1506,0.0748,-0.2821
-87.6766,312.12202,-1901.43,15.063,184.5,0.4244,98.03,49.59,0.4501,1.1016,0.2388,1.4244,0.187,-0.0921,-0.2688
-88.16048,131.28418,-3125.49,12.038,181.45,0.4985,0.0,41.5,0.6253,1.3272,0.1744,1.4985,0.1117,0.1553,-0.1781
-88.90405,1.5709,-1766.75,7.064,178.07,0.4364,106.02,30.32,0.4999,1.2432,0.2511,1.4364,0.13,0.194,0.2749
-88.9581,182.6043,-2928.94,9.017,164.18,0.574,0.0,44.07,0.8355,1.7961,0.1402,1.574,0.1118,0.1116,-0.1542
-86.24255,337.3254,-2178.48,15.308,183.65,0.3785,31.02,47.75,0.5405,1.2309,0.1939,1.3785,0.0812,-0.1252,0.2218
-89.40545,92.63905,-2435.16,11.276,167.51,0.5724,9.34,58.88,0.7784,1.6074,0.1324,1.5724,0.1049,0.0456,-0.1739
-89.57009,176.94474,-2684.52,6.613,166.72,0.6336,0.0,37.51,0.7975,1.738,0.1277,1.6336,0.0651,0.1115,-0.1639
-89.11854,62.55968,-2028.57,3.329,179.85,0.5403,102.65,27.08,0.739,1.5502,0.1333,1.5403,0.0805,-0.0798,0.1713
-89.12327,20.76936,-1918.44,14.906,187.04,0.4174,140.44,38.82,0.5991,1.4476,0.204,1.4174,-0.1433,-0.0692,-0.2414
-85.88446,28.99618,-1611.99,7.574,168.06,0.403,85.2,36.13,0.6249,1.3944,0.1735,1.403,0.1098,0.078,-0.2028
-88.00747,261.72393,-2484.18,13.209,170.07,0.5959,35.11,54.09,0.806,1.6703,0.1151,1.5959,0.043,-0.0736,-0.1628
-85.04806,311.06681,-2127.57,17.245,177.62,0.4863,46.24,52.97,0.6992,1.521,0.1602,1.4863,0.0902,0.0489,-0.2149
-89.31394,51.58758,-1647.52,3.814,187.7,0.3845,127.32,25.08,0.4813,1.1507,0.2066,1.3845,-0.1501,0.0861,0.2277
-86.7323,103.79468,-2517.1,11.378,189.33,0.4002,80.56,35.66,0.5242,1.2951,0.1806,1.4002,0.1514,0.0846,0.1841
-87.75635,70.21061,-2573.8,10.832,188.37,0.4564,29.21,50.1,0.6385,1.4658,0.2013,1.4564,-0.1134,-0.113,-0.2456
-88.03541,9.66808,-1796.1,12.47,196.97,0.4295,118.96,39.06,0.5198,1.286,0.2085,1.4295,-0.0698,-0.0598,0.2835
-85.62458,199.23529,-2842.84,18.266,184.74,0.5401,59.37,52.01,0.6781,1.4942,0.2121,1.5401,-0.1132,-0.1392,-0.273
-85.12202,251.97198,-2224.02,4.537,180.23,0.4759,91.34,18.26,0.4299,1.0651,0.2933,1.4759,-0.1714,-0.1208,0.3786
-85.63571,233.23589,-2426.71,14.324,169.33,0.5527,34.53,48.26,0.6787,1.4855,0.1591,1.5527,0.0567,0.1084,0.2146
-89.0385,139.69928,-3394.02,18.017,170.14,0.6677,0.0,55.02,0.7868,1.6376,0.1793,1.6677,0.1631,0.0884,-0.2344
-88.89601,199.80369,-2647.75,10.859,175.98,0.5139,10.4,36.38,0.7717,1.7081,0.1564,1.5139,-0.0984,-0.0855,0.1976
-86.71963,33.87575,-1867.96,9.987,192.3,0.3965,125.82,40.49,0.6543,1.4971,0.1646,1.3965,0.0842,0.1033,-0.1873
-88.55458,55.54934,-1779.23,12.64,192.18,0.4113,137.54,35.97,0.5203,1.228,0.1714,1.4113,0.0868,0.1119,0.1962
-86.32637,335.44606,-1931.44,12.49,177.26,0.4814,65.84,53.27,0.5499,1.2336,0.2268,1.4814,-0.071,-0.0713,0.3205
-87.1679,274.14279,-2586.26,14.615,182.12,0.4576,46.63,55.5,0.5259,1.3185,0.2218,1.4576,0.1318,-0.1339,-0.2632
-87.24546,332.18607,-1716.11,13.264,195.69,0.5138,124.86,36.93,0.5685,1.3164,0.2153,1.5138,-0.1272,0.1717,0.2462
-85.85727,330.0049,-1929.53,5.853,192.46,0.2241,123.39,36.37,0.4604,1.1302,0.2389,1.2241,0.0989,0.0826,-0.2625
-86.44734,233.78134,-2774.87,16.924,175.68,0.6297,47.45,59.88,0.7575,1.6894,0.1196,1.6297,-0.0903,0.0804,-0.1528
-89.86711,334.16591,-1809.78,16.425,180.0,0.5045,133.35,41.84,0.6406,1.3994,0.1737,1.5045,0.0952,-0.099,0.2222
-89.7527,150.01348,-2945.31,13.147,163.14,0.3968,0.0,44.56,0.6491,1.4227,0.1934,1.3968,-0.1158,-0.1459,0.1957
-86.99221,1.30185,-1109.34,2.118,191.68,0.3949,217.07,6.12,0.4191,1.059,0.2504,1.3949,0.1935,-0.1312,-0.2595
-87.56904,22.5256,-1445.26,9.496,188.22,0.4754,129.28,36.45,0.6087,1.308,0.1858,1.4754,-0.0947,0.1584,0.2028
-88.69908,39.41544,-1539.75,11.177,187.46,0.4954,106.41,33.92,0.6209,1.4093,0.1585,1.4954,-0.0851,-0.1093,0.1923
-87.90672,34.32724,-1732.92,4.758,162.54,0.4655,30.85,36.88,0.5093,1.1768,0.2287,1.4655,0.1831,-0.1423,0.2419
-86.21045,126.61286,-3383.72,11.044,165.97,0.5587,0.0,43.73,0.7214,1.5257,0.1325,1.5587,0.0709,0.0654,0.1826
-85.86694,252.45749,-2496.19,4.527,175.16,0.3718,25.73,30.96,0.6002,1.3252,0.2143,1.3718,-0.1105,-0.1289,-0.24
-87.19388,284.63357,-2367.02,14.426,172.21,0.4997,75.23,43.19,0.6805,1.4595,0.1539,1.4997,-0.1201,0.0583,-0.1883
-88.07315,212.47678,-3042.32,13.186,173.47,0.4807,0.0,43.28,0.7963,1.6321,0.1234,1.4807,0.0798,-0.0669,0.1501
-88.64652,52.71702,-2027.98,3.133,177.26,0.3769,77.79,26.06,0.3965,1.0468,0.3085,1.3769,-0.2436,-0.1333,0.3214
-87.39041,269.24458,-2585.71,13.46,171.15,0.5745,55.54,42.34,0.6511,1.4339,0.1725,1.5745,0.1055,-0.1271,0.2156
-88.42625,127.72869,-3596.61,12.867,170.43,0.5402,0.0,49.23,0.8579,1.775,0.0995,1.5402,0.06,0.0775,-0.1178
-87.17952,4.67761,-1156.82,12.238,197.71,0.3035,196.6,34.13,0.4062,1.1677,0.2736,1.3035,0.0774,0.2038,-0.2822
-86.61674,101.0119,-2901.38,10.196,163.21,0.5164,0.0,39.94,0.7822,1.6437,0.0984,1.5164,-0.0416,0.0431,-0.1366
-89.6696,119.0162,-3023.19,8.321,168.06,0.517,0.0,47.99,0.7405,1.615,0.1733,1.517,0.1093,-0.1456,-0.1896
-89.99466,98.72839,-2957.69,8.381,176.5,0.5104,22.09,40.12,0.6427,1.4643,0.2014,1.5104,-0.0836,0.1637,-0.2423
-88.93861,292.27326,-2259.1,8.544,176.74,0.4284,102.67,42.63,0.5917,1.3435,0.2093,1.4284,-0.1141,0.1629,-0.2233
-85.52744,273.5735,-2730.67,12.004,160.45,0.579,29.71,46.98,0.7331,1.5867,0.0832,1.579,-0.0412,-0.0652,0.1064
-86.76855,250.39873,-2686.32,12.586,158.58,0.6482,6.95,48.7,0.807,1.6923,0.1204,1.6482,0.0413,0.0609,-0.1843
-89.1402,50.04183,-1889.26,9.751,178.82,0.5471,97.33,34.87,0.6349,1.426,0.1587,1.5471,-0.0957,-0.1353,0.1811
-85.54868,290.82021,-2656.05,9.686,166.14,0.4498,53.5,43.59,0.6947,1.4823,0.1863,1.4498,0.1238,-0.1188,-0.2085
-87.65022,243.78335,-2840.14,10.309,167.22,0.693,0.0,45.63,0.8497,1.7347,0.1322,1.693,0.075,0.111,0.1792
-87.61954,70.14157,-2410.46,23.99,190.02,0.556,53.61,66.26,0.6135,1.3824,0.1992,1.556,-0.1583,0.0874,-0.2517
-85.32229,233.31381,-2567.23,7.822,162.93,0.553,31.7,47.38,0.5997,1.261,0.172,1.553,0.069,0.0703,0.2483
-89.70257,174.06419,-2667.6,9.03,171.51,0.5396,30.14,37.65,0.7485,1.6724,0.1754,1.5396,0.0639,-0.0839,-0.2486
-88.92411,158.16602,-3230.39,29.095,187.06,0.5131,0.0,76.71,0.7638,1.73,0.1351,1.5131,-0.1173,-0.0827,0.1455
-87.07114,40.36434,-1620.25,12.425,183.57,0.4119,82.42,45.38,0.6183,1.3978,0.2259,1.4119,0.1814,0.1169,0.2348
-89.02257,186.58954,-2754.82,5.044,172.08,0.3939,40.14,36.85,0.6,1.3933,0.2013,1.3939,-0.1017,0.1557,0.2101
-86.60236,35.97545,-2398.2,15.647,179.88,0.5541,89.1,44.62,0.7556,1.663,0.1532,1.5541,0.0876,0.0489,0.216
-88.92954,59.13122,-2195.55,6.593,176.77,0.5959,26.68,35.82,0.7418,1.5206,0.1386,1.5959,-0.1195,0.0513,0.1789
-89.50422,47.71667,-1577.51,14.804,202.73,0.4416,153.32,37.79,0.4387,1.1483,0.279,1.4416,-0.1658,0.1328,0.3415
-88.96507,343.47898,-2177.49,10.063,180.1,0.3676,114.75,33.47,0.4946,1.1701,0.244,1.3676,-0.0824,0.0891,-0.3109
-87.88633,102.55129,-3175.39,10.348,163.98,0.6186,0.34,41.3,0.8682,1.9037,0.1337,1.6186,-0.0532,-0.0785,-0.1945
-89.11931,127.87356,-3044.79,20.405,158.97,0.5107,0.0,60.09,0.6949,1.5025,0.1673,1.5107,-0.0638,-0.1231,0.2113
-89.32654,115.94902,-3574.43,15.95,170.82,0.6457,0.0,50.14,0.9731,2.0024,0.0682,1.6457,0.0575,0.0671,-0.0693
-85.69859,323.37016,-1945.86,15.651,172.23,0.4614,107.84,47.57,0.5287,1.237,0.2321,1.4614,0.1495,0.0953,0.2892
-88.39801,202.66773,-3000.98,14.471,167.21,0.6607,7.34,51.44,0.8982,1.947,0.1235,1.6607,-0.0656,0.0628,0.1838
-88.19621,330.89756,-1466.59,7.878,182.26,0.3881,156.21,30.95,0.466,1.12,0.2619,1.3881,0.0963,0.1845,-0.2981
-89.72365,107.97297,-3258.8,15.723,178.59,0.6573,0.0,52.22,0.893,1.8871,0.0991,1.6573,-0.041,-0.0507,0.1508
-88.21315,41.34048,-1752.91,16.556,177.46,0.4502,92.23,48.26,0.5221,1.2668,0.1853,1.4502,-0.1335,0.1294,0.1941
-88.67596,200.23864,-2328.47,12.008,183.15,0.5069,79.83,40.79,0.6176,1.4084,0.2062,1.5069,0.1723,0.1347,-0.2208
-86.94757,124.39332,-3181.51,21.563,157.17,0.5636,0.0,66.24,0.8564,1.7818,0.08,1.5636,-0.0516,0.0678,0.0916
-88.97305,288.68646,-2537.09,15.885,177.59,0.5864,52.32,47.69,0.721,1.5203,0.1555,1.5864,0.1256,-0.0526,0.2058
-85.55817,316.59243,-2177.99,12.178,171.07,0.5391,85.53,43.73,0.7064,1.4009,0.1575,1.5391,-0.0759,-0.1435,-0.1801
-85.35167,170.12646,-2565.0,12.93,178.33,0.4204,93.88,35.82,0.5774,1.3776,0.1753,1.4204,-0.1081,-0.1458,0.1704
-89.50084,349.68925,-1862.91,11.353,199.56,0.4497,94.98,43.47,0.5594,1.2706,0.2173,1.4497,0.1182,-0.0658,0.2844
-89.46299,199.08468,-3151.18,6.256,180.37,0.6185,23.33,34.84,0.8297,1.786,0.161,1.6185,-0.0613,-0.1042,0.2308
-89.42337,97.53134,-3076.17,11.954,168.97,0.5936,0.0,43.37,0.7145,1.5608,0.1508,1.5936,-0.0949,-0.0867,-0.2031
-86.90215,176.03119,-3172.8,13.649,197.59,0.4946,15.99,43.58,0.7623,1.6798,0.1561,1.4946,0.1257,-0.0704,0.1836
-89.39016,13.43171,-1147.31,7.562,190.46,0.392,222.27,18.58,0.3542,1.0068,0.3267,1.392,0.1004,0.2688,0.3528
-85.73809,289.44042,-2291.85,12.97,187.07,0.49,62.02,42.4,0.6478,1.3132,0.197,1.49,0.1147,0.0792,-0.2583
-86.22864,36.51662,-1903.61,10.832,177.67,0.376,159.47,41.78,0.5105,1.2476,0.2135,1.376,0.1614,-0.0897,0.2285
-85.90096,111.14946,-3214.48,16.471,168.05,0.4972,0.0,51.49,0.7157,1.528,0.1614,1.4972,-0.1247,-0.0491,0.2011
-87.3697,203.51396,-3163.49,15.845,159.22,0.5005,0.0,42.72,0.7676,1.6863,0.1486,1.5005,0.0886,0.0964,-0.1806
-85.01661,15.47105,-1816.42,11.436,185.45,0.3352,107.13,40.95,0.566,1.3352,0.2362,1.3352,0.0847,-0.1717,0.2507
-89.77912,28.55408,-1373.44,3.13,195.03,0.3807,196.64,14.38,0.4001,1.0704,0.2882,1.3807,0.2147,-0.1786,-0.2836
-87.99368,250.60189,-2116.02,19.983,182.05,0.6316,116.09,55.34,0.688,1.4872,0.1107,1.6316,-0.0472,-0.0832,0.1532
-88.38032,25.83975,-1433.07,9.342,194.36,0.3525,124.95,32.54,0.5825,1.2864,0.1848,1.3525,0.0777,0.0566,-0.2307
-85.25677,171.74983,-2686.53,11.442,168.86,0.488,27.17,43.76,0.7417,1.5651,0.1464,1.488,0.0544,-0.1059,0.1825
-87.1157,121.93043,-3474.46,11.262,172.61,0.5795,0.0,52.88,0.7239,1.4683,0.1336,1.5795,0.0809,0.0767,-0.1791
-85.96905,82.10859,-2716.96,9.448,178.2,0.4926,13.08,46.28,0.6589,1.4248,0.102,1.4926,0.0687,0.0593,0.1222
-89.14829,67.9604,-1765.64,18.248,182.41,0.5132,194.17,36.58,0.6053,1.2952,0.1797,1.5132,-0.1443,-0.118,-0.1979
-85.10683,274.82807,-2512.6,18.528,170.98,0.4484,55.75,48.11,0.5908,1.2734,0.199,1.4484,0.1109,0.1701,0.2046
-87.5068,342.55519,-1248.57,12.01,192.09,0.332,173.29,26.1,0.4447,1.1173,0.2383,1.332,0.1867,0.1585,0.2019
-87.53164,50.46471,-1545.53,9.675,197.69,0.3631,181.17,43.94,0.4611,1.1645,0.2233,1.3631,0.1334,-0.1441,-0.2325
-85.14558,345.48524,-2179.13,14.216,190.26,0.3082,71.13,41.68,0.5853,1.3349,0.2018,1.3082,0.1166,0.0984,-0.2155
-88.09634,214.1145,-2854.2,12.456,173.87,0.4019,44.8,51.17,0.6175,1.363,0.1969,1.4019,-0.0746,-0.059,0.2592
-88.01237,230.99775,-2875.07,11.165,167.47,0.5773,0.0,44.09,0.7006,1.4736,0.1524,1.5773,-0.0664,-0.0999,-0.2084
-87.07624,255.5735,-2685.53,13.536,165.25,0.5863,17.84,43.57,0.6914,1.4903,0.1924,1.5863,-0.1314,-0.1417,0.2362
-89.35974,253.4828,-2604.79,9.524,181.51,0.5359,70.99,39.07,0.5858,1.2962,0.202,1.5359,0.1515,0.1494,0.2257
-88.39457,295.132,-1516.85,11.433,192.05,0.4426,195.42,30.86,0.527,1.24,0.2034,1.4426,0.0827,0.13,0.2497
-89.03396,174.04871,-3104.6,13.466,167.81,0.4285,0.0,54.21,0.7732,1.561,0.1146,1.4285,0.0645,-0.0524,-0.1411
-89.48358,192.00909,-2588.16,14.72,171.06,0.4728,14.49,55.07,0.6848,1.5307,0.1629,1.4728,-0.0822,-0.0692,-0.2145
-85.66928,116.57772,-2883.17,9.032,178.0,0.6127,28.71,38.44,0.7221,1.527,0.1768,1.6127,-0.107,0.0673,-0.2555
-87.05334,37.89273,-1709.59,13.998,179.28,0.5617,110.35,35.52,0.6072,1.3903,0.1771,1.5617,0.0799,0.1331,0.2289
-88.20664,239.27047,-2669.41,7.29,166.95,0.599,25.0,33.07,0.6955,1.5571,0.1755,1.599,-0.0719,-0.1651,0.2152
-87.95665,12.09959,-1808.98,7.727,191.63,0.4278,145.39,19.27,0.57,1.3284,0.2081,1.4278,-0.0975,0.1218,0.2528
-87.8424,99.22862,-3101.01,9.795,145.79,0.4428,0.0,43.32,0.702,1.5632,0.2012,1.4428,-0.1589,0.1362,-0.2011
-86.83425,33.92275,-1538.39,4.842,176.07,0.5011,87.2,30.66,0.6726,1.3728,0.1791,1.5011,-0.1404,-0.1283,-0.1901
-85.36615,68.66178,-2018.85,15.969,168.17,0.4891,59.08,43.81,0.647,1.4106,0.1661,1.4891,0.0595,-0.0654,0.2309
-85.3361,229.94313,-2526.2,6.772,185.59,0.5891,47.68,30.26,0.6586,1.5089,0.1908,1.5891,0.0713,-0.0839,-0.2825
-88.04254,226.25159,-2350.76,7.871,167.6,0.5166,9.02,41.05,0.6715,1.4998,0.1871,1.5166,0.1127,0.0804,-0.2477
-88.35369,151.57977,-2977.86,18.541,165.51,0.5046,0.0,54.65,0.6727,1.5688,0.1633,1.5046,-0.0764,-0.1408,0.1863
-87.74477,32.46191,-1646.45,7.504,181.31,0.3657,93.59,33.17,0.4356,1.1821,0.2286,1.3657,0.1653,0.0644,-0.257
-87.16033,156.01461,-3378.01,11.896,166.66,0.5519,11.4,45.15,0.7132,1.5561,0.1682,1.5519,0.103,-0.1087,-0.2138
-87.69091,126.98815,-3589.11,8.079,167.53,0.6397,6.04,42.91,0.8368,1.7264,0.1167,1.6397,-0.1036,0.0672,0.1463
-86.70623,259.3653,-2696.4,16.025,170.78,0.4606,0.0,51.21,0.6735,1.4296,0.1407,1.4606,-0.05,-0.0953,-0.1751
-87.228,208.44958,-2629.65,15.999,172.22,0.3758,44.74,48.2,0.5654,1.2809,0.2129,1.3758,0.1722,0.0844,0.2213
-88.39642,176.96368,-2944.9,15.911,166.57,0.5994,0.0,44.46,0.6952,1.492,0.1509,1.5994,-0.1223,0.141,0.1529
-88.27135,175.31355,-3080.89,15.099,161.92,0.4515,0.0,52.4,0.75,1.5703,0.1147,1.4515,-0.082,0.0554,-0.1339
-88.10704,347.86688,-2031.45,11.277,179.64,0.4924,150.96,36.04,0.4902,1.1384,0.2263,1.4924,-0.1946,-0.1926,0.1977
-89.5268,272.26592,-2864.36,9.479,170.49,0.4344,0.0,43.33,0.7485,1.6176,0.1712,1.4344,0.0953,0.107,0.1994
-89.16969,178.91264,-2828.16,7.974,173.53,0.5598,8.6,50.88,0.8247,1.8044,0.1437,1.5598,-0.0582,-0.082,-0.2004
-86.38443,172.52014,-3162.58,18.978,158.57,0.6918,0.0,59.28,0.8892,1.8694,0.1166,1.6918,-0.0787,-0.0974,-0.1525
-88.05452,9.53248,-1790.35,14.387,195.5,0.4838,155.35,39.15,0.6397,1.4073,0.1879,1.4838,0.1467,0.1174,-0.206
-88.92731,339.30333,-1888.19,7.237,177.77,0.3544,13.28,42.35,0.5556,1.3397,0.223,1.3544,-0.1642,0.0771,0.2414
-87.18664,114.90263,-3662.19,13.443,177.8,0.5566,0.0,60.73,0.7184,1.5668,0.1577,1.5566,-0.0971,0.1183,-0.192
-86.2223,92.13807,-2663.08,10.312,176.44,0.5579,32.31,44.31,0.7565,1.6084,0.1207,1.5579,-0.0927,0.0812,-0.142
-88.71289,359.78721,-1471.97,4.466,191.72,0.3635,132.97,15.61,0.4608,1.1322,0.2252,1.3635,-0.0917,-0.1309,0.2622
-85.86605,258.72828,-2763.61,12.845,193.67,0.5001,49.55,47.71,0.7293,1.5568,0.1399,1.5001,0.0613,0.1039,0.1717
-85.36248,17.05096,-1658.64,8.297,188.86,0.3859,170.2,25.29,0.48,1.2005,0.2648,1.3859,0.1595,0.1693,-0.2839
-87.01303,22.27877,-1452.27,5.317,175.69,0.4671,112.41,19.93,0.6701,1.4792,0.1937,1.4671,0.1048,0.0985,0.2451
-86.65526,9.18056,-1714.09,3.059,181.65,0.5658,191.4,28.72,0.5328,1.2161,0.1972,1.5658,-0.0817,-0.1011,-0.2802
-89.73712,215.8628,-2790.16,4.176,184.05,0.5786,0.0,43.67,0.8216,1.6757,0.1217,1.5786,-0.0969,0.0577,-0.1555
-85.2724,25.76322,-1283.87,7.981,210.43,0.2774,210.27,21.68,0.3331,0.9482,0.2787,1.2774,-0.147,0.1531,0.2858
-88.03758,336.01981,-1607.47,9.876,180.57,0.366,143.75,29.54,0.4975,1.2175,0.2277,1.366,-0.127,0.0995,-0.266
-85.3805,337.28635,-1660.4,6.001,179.04,0.5166,118.85,30.89,0.5167,1.211,0.2136,1.5166,0.0893,0.0804,0.3009
-87.10511,196.57946,-2462.99,14.78,172.59,0.3404,41.42,44.64,0.5645,1.2466,0.2362,1.3404,-0.0938,-0.1624,0.255
-89.97691,221.99002,-3073.76,12.073,179.79,0.6459,0.0,47.43,0.8738,1.8606,0.1025,1.6459,0.0805,-0.0479,-0.1404
-89.80729,105.08198,-2839.13,14.949,162.49,0.5657,22.34,47.18,0.8002,1.7322,0.1323,1.5657,0.112,0.0551,-0.1653
-86.59791,23.03012,-1488.83,9.217,169.71,0.3219,123.51,32.56,0.5122,1.1201,0.2303,1.3219,-0.0825,-0.1643,0.2427
-87.18666,265.48576,-2345.55,7.423,194.64,0.4903,58.43,29.73,0.7324,1.6388,0.1304,1.4903,-0.102,0.0935,0.1365
-89.86734,36.64296,-1600.23,10.862,187.11,0.4066,116.86,41.66,0.4793,1.1564,0.2392,1.4066,0.1734,-0.1704,0.2326
-86.2827,30.80075,-1618.94,4.005,186.34,0.2903,101.65,34.4,0.4036,1.0552,0.284,1.2903,0.1928,-0.1247,-0.2857
-85.73927,112.04032,-3080.3,15.108,168.36,0.6271,0.0,52.16,0.8526,1.821,0.1396,1.6271,0.0983,0.1015,-0.1778
-87.51791,4.48764,-1435.75,5.37,188.97,0.4502,121.93,28.73,0.4107,1.1397,0.2374,1.4502,0.1173,-0.1972,-0.2566
-87.67121,156.25282,-3196.52,17.168,157.89,0.5759,0.0,58.9,0.7761,1.692,0.1057,1.5759,-0.0847,-0.0522,0.1337
-89.97263,254.76513,-2318.55,9.627,173.41,0.3991,81.12,38.37,0.6438,1.4422,0.1823,1.3991,-0.1,0.0581,0.2274
-86.06675,288.48562,-2752.14,17.253,174.39,0.4952,28.41,62.4,0.7434,1.5207,0.1694,1.4952,-0.0731,0.068,-0.2328
-88.34642,217.55063,-2818.38,6.422,161.51,0.5268,77.39,27.25,0.74,1.4826,0.1556,1.5268,0.0858,-0.1328,-0.1774
-85.60618,304.87471,-1639.85,6.959,176.29,0.4699,69.7,39.52,0.6518,1.4867,0.192,1.4699,0.1081,-0.0882,-0.2453
-88.1347,146.34079,-3448.19,14.842,167.09,0.6103,0.0,51.69,0.8353,1.8035,0.0888,1.6103,-0.0575,-0.0567,0.118
-87.17461,305.55795,-2220.03,17.031,177.35,0.4533,78.19,44.08,0.5577,1.2515,0.199,1.4533,-0.1616,0.1197,-0.2078
-88.64829,182.33039,-2982.94,20.604,168.86,0.6583,26.18,70.18,0.7575,1.5984,0.0985,1.6583,-0.0596,0.0954,0.1185
-89.19706,80.29301,-2531.69,11.832,170.57,0.4219,68.32,54.55,0.5369,1.2312,0.2146,1.4219,0.0958,-0.0978,-0.2727
-86.12546,339.89243,-1981.01,20.025,167.54,0.4655,96.95,51.73,0.7244,1.5299,0.1104,1.4655,-0.0947,-0.0661,-0.1134
-87.51705,98.98951,-3143.36,11.052,171.16,0.5646,0.0,48.8,0.659,1.5081,0.2026,1.5646,-0.0941,0.1849,0.2397
-87.31756,9.43253,-1326.3,15.393,185.73,0.4491,145.05,39.85,0.4556,1.1398,0.2762,1.4491,0.0818,-0.1123,-0.3754
-85.17292,87.36266,-2632.76,7.059,165.89,0.4617,55.13,34.9,0.5796,1.3158,0.2058,1.4617,-0.1624,-0.1321,0.216
-85.1821,132.00752,-2749.56,14.038,170.5,0.5021,0.0,45.39,0.6949,1.6446,0.1335,1.5021,0.1167,0.0452,-0.1567
-85.72179,126.48589,-2886.13,7.841,171.98,0.5666,34.69,32.76,0.7155,1.4731,0.1642,1.5666,0.1217,-0.0785,0.2127
-89.06195,188.8803,-2427.79,5.868,173.38,0.46,56.53,43.78,0.621,1.421,0.226,1.46,-0.1198,0.0751,-0.2982
-87.02864,317.92568,-1981.17,13.17,163.65,0.4017,87.27,43.02,0.7084,1.481,0.1687,1.4017,0.0987,-0.0785,0.2
-85.60926,105.24176,-2078.57,4.414,186.11,0.5008,85.17,30.49,0.6117,1.3708,0.2157,1.5008,0.1725,-0.0915,0.2583
-88.12768,187.47742,-2472.06,13.674,166.14,0.5429,48.02,42.86,0.6489,1.4457,0.1697,1.5429,-0.1451,0.136,-0.1703
-89.49447,122.45002,-3322.23,17.289,171.34,0.6427,6.7,56.38,0.7604,1.6589,0.124,1.6427,-0.0491,0.0785,-0.1815
-85.94519,295.8383,-2485.38,9.052,182.09,0.4383,148.47,24.92,0.6368,1.4059,0.1821,1.4383,-0.1433,-0.0948,0.1976
-87.59118,56.73654,-2037.73,6.073,183.49,0.4785,132.82,25.28,0.6083,1.3549,0.1547,1.4785,0.1022,-0.1091,0.1731
-87.17804,37.2637,-1348.09,7.559,197.75,0.3386,148.23,24.22,0.3728,0.9826,0.3185,1.3386,0.0908,-0.2468,0.3356
-85.08928,181.07829,-2166.92,6.274,187.03,0.4176,102.2,38.21,0.5207,1.1792,0.2257,1.4176,-0.0779,-0.1026,-0.2929
-86.96394,241.87953,-2345.92,10.853,189.74,0.4901,85.61,31.6,0.6387,1.4536,0.2002,1.4901,0.0651,-0.0676,-0.2831
-87.8751,286.38907,-2184.57,11.638,179.37,0.5074,53.79,37.53,0.6753,1.4945,0.1612,1.5074,-0.1408,0.0593,-0.1889
